"","","", "java-fannkuch-redux", "java-reverse-complement", "java-fasta", "java-n-body", "kotlin-converted-fannkuch-redux", "kotlin-converted-reverse-complement", "kotlin-converted-fasta", "kotlin-converted-n-body", "kotlin-idiomatic-fannkuch-redux", "kotlin-idiomatic-reverse-complement", "kotlin-idiomatic-fasta", "kotlin-idiomatic-n-body"
Implementation, "", "", "java", "java", "java", "java", "kotlin-converted", "kotlin-converted", "kotlin-converted", "kotlin-converted", "kotlin-idiomatic", "kotlin-idiomatic", "kotlin-idiomatic", "kotlin-idiomatic"
"INVOKE_VIRTUAL RETURN_VOID""","","", 0.010416666666666666, 0.003875968992248062, 0.014492753623188406, 0.0022271714922048997, 0.010101010101010102, 0.0015873015873015873, 0.008, 0.001763668430335097, 0.006666666666666667, 0.0106951871657754, 0.004106776180698152, 0.002886002886002886
"INVOKE_VIRTUAL SPUT""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_VIRTUAL SUB_INT_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"INVOKE_VIRTUAL_RANGE CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"INVOKE_VIRTUAL_RANGE IGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_VIRTUAL_RANGE INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_VIRTUAL_RANGE MOVE_RESULT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"INVOKE_VIRTUAL_RANGE MOVE_RESULT_OBJECT""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443
"INVOKE_VIRTUAL_RANGE MOVE_RESULT_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.031746031746031744, 0.0, 0.0, 0.0, 0.03751803751803752
"INVOKE_VIRTUAL_RANGE RETURN_VOID""","","", 0.0, 0.0, 0.0, 0.0022271714922048997, 0.0, 0.0, 0.0, 0.001763668430335097, 0.0, 0.0, 0.002053388090349076, 0.0
"IPUT CONST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"IPUT CONST_16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006160164271047228, 0.0
"IPUT CONST_WIDE_HIGH16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"IPUT IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"IPUT IPUT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"IPUT_OBJECT ARRAY_LENGTH""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"IPUT_OBJECT CONST_4""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"IPUT_OBJECT CONST_WIDE_16""","","", 0.0, 0.0, 0.0, 0.0022271714922048997, 0.0, 0.0, 0.0, 0.001763668430335097, 0.0, 0.0, 0.0, 0.001443001443001443
"IPUT_OBJECT INVOKE_DIRECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"IPUT_OBJECT INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"IPUT_OBJECT NEW_INSTANCE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0106951871657754, 0.0, 0.0
"IPUT_OBJECT RETURN_VOID""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0
"IPUT_WIDE ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.004454342984409799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IPUT_WIDE CONST_WIDE""","","", 0.0, 0.0, 0.0, 0.053452115812917596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IPUT_WIDE IGET_WIDE""","","", 0.0, 0.0, 0.0, 0.004454342984409799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"IPUT_WIDE IPUT_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008658008658008658
"IPUT_WIDE MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.011135857461024499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IPUT_WIDE NEG_DOUBLE""","","", 0.0, 0.0, 0.0, 0.004454342984409799, 0.0, 0.0, 0.0, 0.003527336860670194, 0.0, 0.0, 0.0, 0.0
"IPUT_WIDE RETURN_OBJECT""","","", 0.0, 0.0, 0.0, 0.013363028953229399, 0.0, 0.0, 0.0, 0.001763668430335097, 0.0, 0.0, 0.0, 0.0
"IPUT_WIDE RETURN_VOID""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012345679012345678, 0.0, 0.0, 0.004106776180698152, 0.011544011544011544
"LONG_TO_INT ADD_INT_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008658008658008658
"LONG_TO_INT MUL_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443
"MOVE APUT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE CONST_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443
"MOVE GOTO""","","", 0.010416666666666666, 0.0, 0.004830917874396135, 0.0, 0.010101010101010102, 0.0031746031746031746, 0.0026666666666666666, 0.0, 0.013333333333333334, 0.0, 0.006160164271047228, 0.0
"MOVE IF_EQZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE IF_GE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031746031746031746, 0.0026666666666666666, 0.003527336860670194, 0.0, 0.0, 0.002053388090349076, 0.0
"MOVE IF_LEZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"MOVE IF_NE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"MOVE IF_NEZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE MOVE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"MOVE RETURN""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_EXCEPTION MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"MOVE_EXCEPTION THROW""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"MOVE_FROM16 CONST_16""","","", 0.0, 0.0, 0.0, 0.0022271714922048997, 0.0, 0.0, 0.0, 0.001763668430335097, 0.006666666666666667, 0.0, 0.0, 0.001443001443001443
"MOVE_FROM16 CONST_4""","","", 0.010416666666666666, 0.0, 0.0, 0.0, 0.010101010101010102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_FROM16 GOTO""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE_FROM16 IF_EQ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE_FROM16 IF_GE""","","", 0.020833333333333332, 0.0, 0.0, 0.011135857461024499, 0.020202020202020204, 0.0, 0.0, 0.008818342151675485, 0.013333333333333334, 0.0, 0.0, 0.007215007215007215
"MOVE_FROM16 IF_LE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE_FROM16 IF_LEZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"MOVE_FROM16 IF_LT""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_FROM16 IF_NE""","","", 0.010416666666666666, 0.0, 0.0, 0.0, 0.010101010101010102, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE_FROM16 INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE_FROM16 MOVE_FROM16""","","", 0.0, 0.0, 0.0, 0.013363028953229399, 0.0, 0.0, 0.0, 0.010582010582010581, 0.006666666666666667, 0.0, 0.0, 0.010101010101010102
"MOVE_FROM16 NEG_INT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE_FROM16 NEW_ARRAY""","","", 0.03125, 0.0, 0.0, 0.0, 0.030303030303030304, 0.0, 0.0, 0.0, 0.02, 0.0, 0.0, 0.0
"MOVE_FROM16 REM_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.010101010101010102, 0.1492063492063492, 0.02666666666666667, 0.021164021164021163, 0.006666666666666667, 0.03208556149732621, 0.004106776180698152, 0.001443001443001443
"MOVE_OBJECT CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0106951871657754, 0.0, 0.0
"MOVE_OBJECT INVOKE_DIRECT_RANGE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"MOVE_OBJECT INVOKE_INTERFACE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"MOVE_OBJECT INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"MOVE_OBJECT INVOKE_VIRTUAL_RANGE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_OBJECT MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.002053388090349076, 0.0
"MOVE_OBJECT MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.002053388090349076, 0.0
"MOVE_OBJECT_FROM16 AGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.026726057906458798, 0.0, 0.0, 0.0, 0.021164021164021163, 0.0, 0.0, 0.0, 0.017316017316017316
"MOVE_OBJECT_FROM16 ARRAY_LENGTH""","","", 0.0, 0.0, 0.0, 0.011135857461024499, 0.0, 0.0, 0.0, 0.008818342151675485, 0.006666666666666667, 0.0, 0.004106776180698152, 0.005772005772005772
"MOVE_OBJECT_FROM16 CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003527336860670194, 0.0, 0.0, 0.01026694045174538, 0.004329004329004329
"MOVE_OBJECT_FROM16 CONST_16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443
"MOVE_OBJECT_FROM16 CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.004106776180698152, 0.0
"MOVE_OBJECT_FROM16 IGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0378619153674833, 0.0, 0.0, 0.0, 0.029982363315696647, 0.0, 0.016042780748663103, 0.0, 0.030303030303030304
"MOVE_OBJECT_FROM16 IGET_WIDE""","","", 0.0, 0.0, 0.0, 0.0400890868596882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010101010101010102
"MOVE_OBJECT_FROM16 INVOKE_DIRECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0106951871657754, 0.006160164271047228, 0.0
"MOVE_OBJECT_FROM16 INVOKE_DIRECT_RANGE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.002886002886002886
"MOVE_OBJECT_FROM16 INVOKE_INTERFACE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008213552361396304, 0.0
"MOVE_OBJECT_FROM16 INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0053475935828877, 0.004106776180698152, 0.0
"MOVE_OBJECT_FROM16 INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.014492753623188406, 0.0, 0.0, 0.0, 0.008, 0.0, 0.0, 0.0, 0.008213552361396304, 0.0
"MOVE_OBJECT_FROM16 INVOKE_VIRTUAL_RANGE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443
"MOVE_OBJECT_FROM16 IPUT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443
"MOVE_OBJECT_FROM16 IPUT_WIDE""","","", 0.0, 0.0, 0.0, 0.013363028953229399, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_OBJECT_FROM16 MOVE_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE_OBJECT_FROM16 MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"MOVE_OBJECT_FROM16 MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.011135857461024499, 0.0, 0.0, 0.0, 0.005291005291005291, 0.0, 0.0, 0.0, 0.004329004329004329
"MOVE_OBJECT_FROM16 MOVE_WIDE_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010582010582010581, 0.0, 0.0, 0.0, 0.004329004329004329
"MOVE_RESULT ADD_INT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031746031746031746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT ADD_INT_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031746031746031746, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT ADD_INT_LIT8""","","", 0.0, 0.003875968992248062, 0.004830917874396135, 0.0, 0.0, 0.014285714285714285, 0.0026666666666666666, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"MOVE_RESULT AGET_BYTE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.006349206349206349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT CONST_16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"MOVE_RESULT CONST_4""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT IF_EQZ""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.006666666666666667, 0.0053475935828877, 0.002053388090349076, 0.0
"MOVE_RESULT IF_GE""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0031746031746031746, 0.0, 0.0, 0.0, 0.0106951871657754, 0.0, 0.0
"MOVE_RESULT IF_GEZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT IF_LE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.004761904761904762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT IF_LEZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.004761904761904762, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT IF_LTZ""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT IF_NEZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010101010101010102
"MOVE_RESULT INT_TO_BYTE""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT INT_TO_FLOAT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT INVOKE_DIRECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.006349206349206349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.006349206349206349, 0.0, 0.0, 0.0, 0.0106951871657754, 0.0, 0.0
"MOVE_RESULT INVOKE_VIRTUAL""","","", 0.010416666666666666, 0.003875968992248062, 0.0, 0.0, 0.010101010101010102, 0.0015873015873015873, 0.0, 0.0, 0.006666666666666667, 0.0053475935828877, 0.002053388090349076, 0.0
"MOVE_RESULT MOVE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0026666666666666666, 0.0, 0.006666666666666667, 0.0053475935828877, 0.0, 0.0
"MOVE_RESULT MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.020634920634920634, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"MOVE_RESULT MUL_INT_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT NEW_INSTANCE""","","", 0.0, 0.0, 0.0, 0.0022271714922048997, 0.010101010101010102, 0.0, 0.0, 0.001763668430335097, 0.013333333333333334, 0.0, 0.004106776180698152, 0.001443001443001443
"MOVE_RESULT REM_INT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT REM_INT_LIT8""","","", 0.010416666666666666, 0.0, 0.0, 0.0, 0.010101010101010102, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT RETURN""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.011111111111111112, 0.010666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT SGET_OBJECT""","","", 0.010416666666666666, 0.003875968992248062, 0.004830917874396135, 0.0, 0.0, 0.0031746031746031746, 0.0026666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT SPUT""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT SUB_INT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.006349206349206349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT XOR_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"MOVE_RESULT_OBJECT ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.002053388090349076, 0.0
"MOVE_RESULT_OBJECT AGET_BYTE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031746031746031746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT_OBJECT APUT_OBJECT""","","", 0.0, 0.0, 0.0, 0.015590200445434299, 0.0, 0.0, 0.0, 0.012345679012345678, 0.0, 0.0, 0.07802874743326489, 0.002886002886002886
"MOVE_RESULT_OBJECT ARRAY_LENGTH""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.007936507936507936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.02666666666666667, 0.016042780748663103, 0.006160164271047228, 0.0
"MOVE_RESULT_OBJECT CONST_16""","","", 0.0, 0.0, 0.00966183574879227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"MOVE_RESULT_OBJECT CONST_4""","","", 0.0, 0.003875968992248062, 0.004830917874396135, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0053475935828877, 0.002053388090349076, 0.0
"MOVE_RESULT_OBJECT IF_NEZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004106776180698152, 0.0
"MOVE_RESULT_OBJECT IGET_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010101010101010102
"MOVE_RESULT_OBJECT INT_TO_BYTE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"MOVE_RESULT_OBJECT INVOKE_DIRECT_RANGE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE_RESULT_OBJECT INVOKE_INTERFACE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.002053388090349076, 0.0
"MOVE_RESULT_OBJECT INVOKE_INTERFACE_RANGE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE_RESULT_OBJECT INVOKE_STATIC""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0031746031746031746, 0.008, 0.0, 0.006666666666666667, 0.0, 0.002053388090349076, 0.005772005772005772
"MOVE_RESULT_OBJECT INVOKE_VIRTUAL""","","", 0.052083333333333336, 0.011627906976744186, 0.05314009661835749, 0.0, 0.04040404040404041, 0.009523809523809525, 0.02666666666666667, 0.0, 0.04666666666666667, 0.0427807486631016, 0.014373716632443531, 0.011544011544011544
"MOVE_RESULT_OBJECT IPUT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0053475935828877, 0.0, 0.0
"MOVE_RESULT_OBJECT MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.025396825396825397, 0.0, 0.0, 0.0, 0.0106951871657754, 0.0, 0.0
"MOVE_RESULT_OBJECT MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.004830917874396135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006160164271047228, 0.0
"MOVE_RESULT_OBJECT NEW_INSTANCE""","","", 0.0, 0.003875968992248062, 0.0, 0.0, 0.0, 0.0015873015873015873, 0.0, 0.0, 0.0, 0.0053475935828877, 0.002053388090349076, 0.0
"MOVE_RESULT_OBJECT RETURN_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.015873015873015872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002886002886002886
"MOVE_RESULT_OBJECT SGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.010101010101010102, 0.0031746031746031746, 0.005333333333333333, 0.0, 0.006666666666666667, 0.0, 0.0, 0.0
"MOVE_RESULT_WIDE ADD_DOUBLE_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"MOVE_RESULT_WIDE ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"MOVE_RESULT_WIDE CMPL_DOUBLE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.002053388090349076, 0.0
"MOVE_RESULT_WIDE CONST_WIDE_HIGH16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443
"MOVE_RESULT_WIDE DIV_DOUBLE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001443001443001443
