"","","", "java-fannkuch-redux", "java-reverse-complement", "java-fasta", "java-n-body", "kotlin-converted-fannkuch-redux", "kotlin-converted-reverse-complement", "kotlin-converted-fasta", "kotlin-converted-n-body", "kotlin-idiomatic-fannkuch-redux", "kotlin-idiomatic-reverse-complement", "kotlin-idiomatic-fasta", "kotlin-idiomatic-n-body"
"IGET_OBJECT MOVE_OBJECT_FROM16 MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.01152073732718894, 0.0, 0.0, 0.0, 0.005747126436781609, 0.0, 0.0, 0.0, 0.0030627871362940277
"IGET_OBJECT MUL_INT_LIT8 INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_OBJECT MUL_INT_LIT8 MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005988023952095809, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_WIDE AND_INT_LIT8 IF_EQZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009188361408882083
"IGET_WIDE IGET INT_TO_DOUBLE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0
"IGET_WIDE IGET_OBJECT AGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0069124423963133645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_WIDE IGET_WIDE INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010719754977029096
"IGET_WIDE INVOKE_STATIC MOVE_RESULT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010719754977029096
"IGET_WIDE INVOKE_STATIC MOVE_RESULT_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010719754977029096
"IGET_WIDE INVOKE_VIRTUAL MOVE_RESULT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010719754977029096
"IGET_WIDE MOVE_WIDE_FROM16 IGET_WIDE""","","", 0.0, 0.0, 0.0, 0.02304147465437788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_WIDE MOVE_WIDE_FROM16 MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.020737327188940093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"IGET_WIDE MOVE_WIDE_FROM16 MUL_DOUBLE""","","", 0.0, 0.0, 0.0, 0.03225806451612903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_WIDE MOVE_WIDE_FROM16 SUB_DOUBLE""","","", 0.0, 0.0, 0.0, 0.013824884792626729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"IGET_WIDE MUL_DOUBLE_2ADDR ADD_DOUBLE_2ADDR""","","", 0.0, 0.0, 0.0, 0.0069124423963133645, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_BYTE APUT_BYTE ADD_INT_LIT8""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_BYTE APUT_BYTE APUT_BYTE""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_BYTE APUT_BYTE CONST_16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04491017964071856, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_BYTE APUT_BYTE CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008982035928143712, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_BYTE APUT_BYTE NEW_ARRAY""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_BYTE APUT_BYTE RETURN_VOID""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_BYTE APUT_BYTE SGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_BYTE APUT_BYTE SUB_INT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_BYTE APUT_BYTE SUB_INT_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_BYTE IF_NE MOVE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_BYTE IF_NE MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0072992700729927005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_DOUBLE ADD_DOUBLE_2ADDR IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INT_TO_DOUBLE DIV_DOUBLE CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INT_TO_DOUBLE MUL_DOUBLE_2ADDR IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INT_TO_DOUBLE REM_DOUBLE_2ADDR IPUT_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INT_TO_FLOAT DIV_FLOAT MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_FLOAT MUL_FLOAT_2ADDR CONST""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INT_TO_FLOAT MUL_FLOAT_2ADDR MUL_FLOAT_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT CHECK_CAST CONST_16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.004329004329004329, 0.0
"INVOKE_DIRECT CHECK_CAST IPUT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011627906976744186, 0.0, 0.0
"INVOKE_DIRECT CHECK_CAST THROW""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005988023952095809, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT CONST_16 INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0
"INVOKE_DIRECT CONST_16 IPUT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INVOKE_DIRECT CONST_4 NEW_ARRAY""","","", 0.0, 0.0, 0.0, 0.002304147465437788, 0.0, 0.0, 0.0, 0.0019157088122605363, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT CONST_WIDE INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007662835249042145, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT CONST_WIDE IPUT_WIDE""","","", 0.0, 0.0, 0.0, 0.01152073732718894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT GOTO MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.009124087591240875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT GOTO NEW_INSTANCE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"INVOKE_DIRECT INT_TO_BYTE APUT_BYTE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT INVOKE_DIRECT MOVE_RESULT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT INVOKE_DIRECT MOVE_RESULT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INVOKE_DIRECT INVOKE_VIRTUAL MOVE_RESULT_OBJECT""","","", 0.011363636363636364, 0.004149377593360996, 0.010810810810810811, 0.0, 0.011235955056179775, 0.0018248175182481751, 0.005988023952095809, 0.0, 0.014492753623188406, 0.011627906976744186, 0.0, 0.0015313935681470138
"INVOKE_DIRECT INVOKE_VIRTUAL RETURN_VOID""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"INVOKE_DIRECT IPUT_OBJECT ARRAY_LENGTH""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT IPUT_OBJECT CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"INVOKE_DIRECT IPUT_OBJECT NEW_INSTANCE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT IPUT_OBJECT RETURN_VOID""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT IPUT_WIDE IPUT_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"INVOKE_DIRECT MOVE_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.032846715328467155, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0021645021645021645, 0.0
"INVOKE_DIRECT MOVE_OBJECT_FROM16 INVOKE_INTERFACE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0
"INVOKE_DIRECT MOVE_RESULT ADD_INT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036496350364963502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT ADD_INT_2ADDR""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036496350364963502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.016423357664233577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT AGET_BYTE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.005474452554744526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT IF_EQZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT IF_GE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036496350364963502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT IF_LE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.005474452554744526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT IF_LEZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.005474452554744526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT IF_LTZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT IF_NEZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT INVOKE_DIRECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0072992700729927005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0072992700729927005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.021897810218978103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT SUB_INT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0072992700729927005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT_OBJECT AGET_BYTE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0036496350364963502, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT_OBJECT ARRAY_LENGTH""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0072992700729927005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT_OBJECT MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.029197080291970802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MOVE_RESULT_OBJECT MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INVOKE_DIRECT MOVE_RESULT_OBJECT NEW_INSTANCE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INVOKE_DIRECT MOVE_RESULT_OBJECT RETURN_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.005474452554744526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT MUL_INT_LIT8 INVOKE_DIRECT_RANGE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INVOKE_DIRECT NEW_ARRAY INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"INVOKE_DIRECT NEW_INSTANCE INVOKE_DIRECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"INVOKE_DIRECT SGET_OBJECT INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT SGET_OBJECT IPUT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"INVOKE_DIRECT SGET_OBJECT NEW_ARRAY""","","", 0.0, 0.0, 0.0, 0.002304147465437788, 0.0, 0.0, 0.0, 0.0019157088122605363, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT SPUT_OBJECT CONST_16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT SPUT_OBJECT CONST_WIDE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0019157088122605363, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT SPUT_OBJECT NEW_INSTANCE""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT SPUT_OBJECT RETURN_VOID""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT SPUT_OBJECT SPUT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT THROW ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0
"INVOKE_DIRECT THROW CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0
"INVOKE_DIRECT THROW INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005988023952095809, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT THROW NEW_INSTANCE""","","", 0.0, 0.0, 0.010810810810810811, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_DIRECT_RANGE APUT_OBJECT CONST_16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.006125574272588055
"INVOKE_DIRECT_RANGE APUT_OBJECT MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"INVOKE_DIRECT_RANGE CONST_4 NEW_ARRAY""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"INVOKE_DIRECT_RANGE INVOKE_VIRTUAL INVOKE_VIRTUAL""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INVOKE_DIRECT_RANGE MUL_INT_LIT8 MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0
"INVOKE_DIRECT_RANGE RETURN_OBJECT MOVE_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"INVOKE_DIRECT_RANGE RETURN_VOID MOVE_WIDE_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0015313935681470138
"INVOKE_INTERFACE ADD_INT_LIT8 GOTO""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"INVOKE_INTERFACE ADD_INT_LIT8 MOVE_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INVOKE_INTERFACE MOVE_RESULT ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"INVOKE_INTERFACE MOVE_RESULT IF_EQZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0021645021645021645, 0.0
"INVOKE_INTERFACE MOVE_RESULT IF_GE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"INVOKE_INTERFACE MOVE_RESULT MOVE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"INVOKE_INTERFACE MOVE_RESULT_OBJECT ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INVOKE_INTERFACE MOVE_RESULT_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"INVOKE_INTERFACE MOVE_RESULT_OBJECT IF_NEZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004329004329004329, 0.0
"INVOKE_INTERFACE MOVE_RESULT_OBJECT MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"INVOKE_INTERFACE NOP ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"INVOKE_INTERFACE_RANGE MOVE_RESULT IF_EQZ""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"INVOKE_INTERFACE_RANGE MOVE_RESULT_OBJECT ADD_INT_LIT8""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"INVOKE_INTERFACE_RANGE MOVE_RESULT_OBJECT CHECK_CAST""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INVOKE_INTERFACE_RANGE MOVE_RESULT_OBJECT INVOKE_INTERFACE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INVOKE_INTERFACE_RANGE MOVE_RESULT_OBJECT INVOKE_INTERFACE_RANGE""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007246376811594203, 0.0, 0.0, 0.0
"INVOKE_STATIC AGET_OBJECT INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0019157088122605363, 0.0, 0.0, 0.0, 0.0015313935681470138
"INVOKE_STATIC CONST_16 MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC CONST_16 NEW_ARRAY""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INVOKE_STATIC CONST_4 AGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0021645021645021645, 0.0
"INVOKE_STATIC CONST_4 IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC CONST_4 MOVE_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.011235955056179775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC GOTO INVOKE_STATIC""","","", 0.0, 0.012448132780082987, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC IGET NEW_ARRAY""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC IGET_OBJECT IGET_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC INVOKE_DIRECT IPUT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC INVOKE_STATIC IGET""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC INVOKE_STATIC INVOKE_DIRECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC INVOKE_STATIC INVOKE_STATIC""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008982035928143712, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC INVOKE_STATIC MOVE_OBJECT_FROM16""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC INVOKE_STATIC MOVE_RESULT""","","", 0.0, 0.004149377593360996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC INVOKE_STATIC RETURN_VOID""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC INVOKE_VIRTUAL CONST_4""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC INVOKE_VIRTUAL MOVE_RESULT_OBJECT""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018248175182481751, 0.0, 0.0, 0.0, 0.005813953488372093, 0.0, 0.0
"INVOKE_STATIC INVOKE_VIRTUAL RETURN_VOID""","","", 0.0, 0.0, 0.005405405405405406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
"INVOKE_STATIC IPUT_OBJECT RETURN_VOID""","","", 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0029940119760479044, 0.0, 0.0, 0.0, 0.0, 0.0
